CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
17524,363,6,145.0,1,5,5,155,Inactive
17525,361,9,422.70000000000005,1,5,4,154,Inactive
17526,213,19,1195.8999999999999,1,4,2,142,Inactive
17527,55,47,939.37,3,3,2,332,Potential Loyalists
17528,1,253,3628.5,5,1,1,511,Inactive
17530,17,390,2367.12,5,1,1,511,Inactive
17531,307,14,296.7,1,4,4,144,Inactive
17534,55,9,223.36,3,5,5,355,Consistent Buyers
17535,252,13,164.4,1,5,5,155,Inactive
17536,179,3,76.5,2,5,5,255,Potential Loyalists
17537,61,74,887.67,3,2,3,323,Inactive
17538,27,9,98.42,4,5,5,455,VIP
17540,26,25,578.9,4,4,3,443,Consistent Buyers
17542,271,25,170.75,1,4,5,145,Inactive
17545,45,141,642.32,3,1,3,313,Inactive
17548,235,5,103.3,1,5,5,155,Inactive
17549,25,6,148.86,4,5,5,455,VIP
17550,68,42,267.16,3,3,4,334,Potential Loyalists
17551,361,39,290.34,1,3,4,134,Inactive
17552,62,49,930.41,3,3,3,333,Potential Loyalists
17553,306,2,1487.6,1,5,2,152,Inactive
17554,18,88,1952.45,5,2,2,522,Inactive
17555,21,105,480.31,4,2,4,424,Inactive
17556,207,6,157.9,1,5,5,155,Inactive
17557,16,34,541.46,5,3,3,533,Potential Loyalists
17560,70,27,854.95,3,4,3,343,Consistent Buyers
17561,21,45,165.12,4,3,5,435,Potential Loyalists
17562,16,63,1122.38,5,2,2,522,Inactive
17564,26,49,454.01,4,3,4,434,Potential Loyalists
17566,27,142,869.77,4,1,3,413,Inactive
17567,59,165,4331.48,3,1,1,311,Inactive
17569,40,29,344.14,4,3,4,434,Potential Loyalists
17571,52,271,1425.67,3,1,2,312,Inactive
17572,72,12,226.75000000000003,3,5,5,355,Consistent Buyers
17573,61,25,380.6,3,4,4,344,Consistent Buyers
17574,37,8,185.65,4,5,5,455,VIP
17576,3,402,3564.83,5,1,1,511,Inactive
17578,219,5,143.45999999999998,1,5,5,155,Inactive
17579,139,50,448.90000000000003,2,3,4,234,Potential Loyalists
17580,314,45,215.72,1,3,5,135,Inactive
17581,67,439,11025.24,3,1,1,311,Inactive
17582,238,29,175.27,1,3,5,135,Inactive
17584,247,35,1242.3,1,3,2,132,Inactive
17585,111,208,1116.68,2,1,2,212,Inactive
17588,102,23,1240.2,2,4,2,242,Potential Loyalists
17589,34,253,2404.17,4,1,1,411,Inactive
17590,19,196,1468.02,5,1,2,512,Inactive
17591,75,157,2203.67,3,1,1,311,Inactive
17593,93,212,3923.86,2,1,1,211,Inactive
17594,87,50,993.18,3,3,2,332,Potential Loyalists
17595,14,82,386.69,5,2,4,524,Inactive
17596,25,265,2806.69,4,1,1,411,Inactive
17597,67,55,2044.3700000000001,3,3,2,332,Potential Loyalists
17600,19,13,161.67000000000002,5,5,5,555,VIP
17601,240,9,116.00999999999999,1,5,5,155,Inactive
17602,25,551,5054.42,4,1,1,411,Inactive
17603,80,11,394.72,3,5,4,354,Consistent Buyers
17604,189,63,309.36,2,2,4,224,Inactive
17608,183,56,191.99,2,3,5,235,Potential Loyalists
17609,42,233,1105.78,4,1,2,412,Inactive
17611,37,567,3961.12,4,1,1,411,Inactive
17612,55,135,2048.45,3,1,2,312,Inactive
17613,24,306,4544.55,4,1,1,411,Inactive
17614,59,98,386.32,3,2,4,324,Inactive
17615,205,14,329.6,1,4,4,144,Inactive
17616,175,3,571.1999999999999,2,5,3,253,Potential Loyalists
17618,221,67,930.28,1,2,3,123,Inactive
17619,314,74,214.37,1,2,5,125,Inactive
17620,31,4,81.44,4,5,5,455,VIP
17621,23,26,1379.9,4,4,2,442,Potential Loyalists
17623,153,33,527.0500000000001,2,3,3,233,Potential Loyalists
17624,16,50,843.48,5,3,3,533,Potential Loyalists
17625,20,306,2020.4,4,1,2,412,Inactive
17628,83,5,75.75,3,5,5,355,Consistent Buyers
17629,20,123,1814.12,4,1,2,412,Inactive
17630,171,26,503.59999999999997,2,4,3,243,Potential Loyalists
17631,121,39,528.33,2,3,3,233,Potential Loyalists
17633,33,70,1324.84,4,2,2,422,Inactive
17634,36,296,2358.59,4,1,1,411,Inactive
17636,21,20,285.56,4,4,4,444,VIP
17637,117,35,547.0600000000001,2,3,3,233,Potential Loyalists
17639,130,7,108.5,2,5,5,255,Potential Loyalists
17640,88,5,621.66,3,5,3,353,Consistent Buyers
17642,3,40,712.29,5,3,3,533,Potential Loyalists
17643,698,8,101.55,1,5,5,155,Inactive
17644,33,157,2895.64,4,1,1,411,Inactive
17646,250,51,1008.39,1,3,2,132,Inactive
17647,215,7,133.06,1,5,5,155,Inactive
17648,62,91,1797.5,3,2,2,322,Inactive
17649,140,52,868.49,2,3,3,233,Potential Loyalists
17650,23,8,166.08,4,5,5,455,VIP
17651,13,232,3945.0,5,1,1,511,Inactive
17652,27,259,4867.72,4,1,1,411,Inactive
17653,33,44,1207.56,4,3,2,432,Potential Loyalists
17654,161,22,117.55,2,4,5,245,Potential Loyalists
17655,12,91,2638.94,5,2,1,521,Inactive
17656,2,82,1674.69,5,2,2,522,Inactive
17658,6,19,595.42,5,4,3,543,Consistent Buyers
17659,19,158,2999.46,5,1,1,511,Inactive
17660,143,38,178.75,2,3,5,235,Potential Loyalists
17663,27,86,1802.91,4,2,2,422,Inactive
17664,20,43,604.64,4,3,3,433,Potential Loyalists
17666,182,18,728.16,2,4,3,243,Potential Loyalists
17667,6,117,2055.51,5,2,1,521,Inactive
17668,121,15,347.75,2,4,4,244,Potential Loyalists
17669,44,68,3406.7200000000003,4,2,1,421,Inactive
17670,229,11,205.7,1,5,5,155,Inactive
17671,5,53,1572.71,5,3,2,532,Potential Loyalists
17672,52,110,3178.17,3,2,1,321,Inactive
17673,121,218,1594.97,2,1,2,212,Inactive
17674,76,27,551.04,3,4,3,343,Consistent Buyers
17675,4,705,20374.28,5,1,1,511,Inactive
17676,1,77,1371.18,5,2,2,522,Inactive
17677,30,303,16345.38,4,1,1,411,Inactive
17678,265,16,298.11,1,4,4,144,Inactive
17679,54,30,1992.1100000000001,3,3,2,332,Potential Loyalists
17680,25,11,184.4,4,5,5,455,VIP
17682,12,118,2474.33,5,2,1,521,Inactive
17684,45,15,239.41,3,4,5,345,Consistent Buyers
17685,2,127,3155.83,5,1,1,511,Inactive
17686,33,286,5739.46,4,1,1,411,Inactive
17690,47,252,4726.8,3,1,1,311,Inactive
17691,359,19,290.40000000000003,1,4,4,144,Inactive
17692,162,46,740.9399999999999,2,3,3,233,Potential Loyalists
17693,139,16,200.47,2,4,5,245,Potential Loyalists
17694,143,15,283.12,2,4,4,244,Potential Loyalists
17695,133,35,765.34,2,3,3,233,Potential Loyalists
17696,110,115,2285.71,2,2,1,221,Inactive
17697,238,19,338.95,1,4,4,144,Inactive
17698,262,8,154.95,1,5,5,155,Inactive
17700,18,142,2534.64,5,1,1,511,Inactive
17701,341,24,417.95,1,4,4,144,Inactive
17702,91,74,1824.37,2,2,2,222,Inactive
17703,111,55,798.74,2,3,3,233,Potential Loyalists
17704,170,31,885.19,2,3,3,233,Potential Loyalists
17705,39,103,1823.52,4,2,2,422,Inactive
17706,46,382,10504.49,3,1,1,311,Inactive
17707,158,5,152.4,2,5,5,255,Potential Loyalists
17708,219,34,263.33,1,3,4,134,Inactive
17709,171,7,137.45,2,5,5,255,Potential Loyalists
17711,12,23,385.1,5,4,4,544,VIP
17712,46,29,522.91,3,3,3,333,Potential Loyalists
17714,322,10,153.0,1,5,5,155,Inactive
17715,202,1,326.4,1,5,4,154,Inactive
17716,24,245,5655.99,4,1,1,411,Inactive
17718,234,6,139.35,1,5,5,155,Inactive
17719,2,274,5396.04,5,1,1,511,Inactive
17720,28,50,1195.94,4,3,2,432,Potential Loyalists
17722,246,115,2424.04,1,2,1,121,Inactive
17723,97,10,3276.4000000000005,2,5,1,251,Inactive
17724,73,40,1033.0,3,3,2,332,Potential Loyalists
17725,18,192,3439.08,5,1,1,511,Inactive
17727,17,66,1060.25,5,2,2,522,Inactive
17728,88,165,2876.01,3,1,1,311,Inactive
17730,30,218,5298.4800000000005,4,1,1,411,Inactive
17731,81,67,1240.11,3,2,2,322,Inactive
17732,667,18,303.97,1,4,4,144,Inactive
17733,263,35,692.19,1,3,3,133,Inactive
17734,55,43,700.63,3,3,3,333,Potential Loyalists
17735,110,690,13110.02,2,1,1,211,Inactive
17736,11,25,377.44,5,4,4,544,VIP
17737,1,10,168.24,5,5,5,555,VIP
17738,21,97,1879.05,4,2,2,422,Inactive
17739,13,47,2791.35,5,3,1,531,Inactive
17742,40,15,355.11,4,4,4,444,VIP
17744,27,136,2322.4,4,1,1,411,Inactive
17746,242,6,110.25,1,5,5,155,Inactive
17747,114,1,71.4,2,5,5,255,Potential Loyalists
17749,180,35,674.52,2,3,3,233,Potential Loyalists
17750,58,184,1710.45,3,1,2,312,Inactive
17752,361,1,80.64,1,5,5,155,Inactive
17754,90,89,1664.65,2,2,2,222,Inactive
17757,15,740,5593.39,5,1,1,511,Inactive
17758,21,404,3408.2000000000003,4,1,1,411,Inactive
17759,19,90,819.96,5,2,3,523,Inactive
17760,23,25,287.59,4,4,4,444,VIP
17761,153,19,712.78,2,4,3,243,Potential Loyalists
17763,265,1,15.0,1,5,5,155,Inactive
17764,6,71,772.55,5,2,3,523,Inactive
17765,212,56,367.63,1,3,4,134,Inactive
17767,17,21,271.2,5,4,4,544,VIP
17768,168,98,2081.9,2,2,1,221,Inactive
17769,14,304,3957.43,5,1,1,511,Inactive
17770,36,38,1143.27,4,3,2,432,Potential Loyalists
17771,58,54,245.81,3,3,5,335,Potential Loyalists
17772,12,50,173.45,5,3,5,535,Potential Loyalists
17774,147,153,1213.73,2,1,2,212,Inactive
17775,256,3,56.4,1,5,5,155,Inactive
17777,26,190,647.56,4,1,3,413,Inactive
17779,23,81,650.32,4,2,3,423,Inactive
17781,254,12,188.02,1,5,5,155,Inactive
17783,74,67,283.47,3,2,4,324,Inactive
17785,55,13,131.94,3,5,5,355,Consistent Buyers
17786,87,68,266.85,3,2,4,324,Inactive
17787,65,128,1817.54,3,1,2,312,Inactive
17788,75,5,1117.9,3,5,2,352,Potential Loyalists
17789,283,14,225.9,1,4,5,145,Inactive
17790,4,189,1964.3,5,1,2,512,Inactive
17791,61,10,106.1,3,5,5,355,Consistent Buyers
17793,27,52,300.34,4,3,4,434,Potential Loyalists
17795,181,45,342.83,2,3,4,234,Potential Loyalists
17796,42,81,690.0,4,2,3,423,Inactive
17797,24,111,780.43,4,2,3,423,Inactive
17799,24,404,3039.17,4,1,1,411,Inactive
17800,38,103,1187.21,4,2,2,422,Inactive
17802,5,140,1285.04,5,1,2,512,Inactive
17805,75,10,512.31,3,5,3,353,Consistent Buyers
17806,13,43,546.04,5,3,3,533,Potential Loyalists
17809,18,61,5411.91,5,2,1,521,Inactive
17811,2,828,7761.82,5,1,1,511,Inactive
17812,14,133,699.81,5,1,3,513,Inactive
17813,16,348,1698.07,5,1,2,512,Inactive
17816,215,17,36.56,1,4,5,145,Inactive
17817,160,33,387.68,2,3,4,234,Potential Loyalists
17819,66,48,3704.87,3,3,1,331,Inactive
17824,53,13,298.4,3,5,4,354,Consistent Buyers
17827,37,215,1987.33,4,1,2,412,Inactive
17828,24,67,1820.09,4,2,2,422,Inactive
17829,300,30,889.24,1,3,3,133,Inactive
17830,121,23,398.7,2,4,4,244,Potential Loyalists
17831,183,2,35.400000000000006,2,5,5,255,Potential Loyalists
17832,51,61,155.37,3,2,5,325,Inactive
17835,11,59,342.24,5,2,4,524,Inactive
17836,49,24,110.21000000000001,3,4,5,345,Consistent Buyers
17837,31,162,1541.23,4,1,2,412,Inactive
17838,28,117,2720.8,4,2,1,421,Inactive
17839,43,52,318.15,4,3,4,434,Potential Loyalists
17841,1,7676,40519.84,5,1,1,511,Inactive
17843,100,37,205.48,2,3,5,235,Potential Loyalists
17844,108,5,51.559999999999995,2,5,5,255,Potential Loyalists
17846,87,1,2033.1,3,5,2,352,Potential Loyalists
17848,83,51,901.1999999999999,3,3,3,333,Potential Loyalists
17849,71,26,605.8000000000001,3,4,3,343,Consistent Buyers
17850,667,297,5391.21,1,1,1,111,Inactive
17852,13,24,114.34,5,4,5,545,VIP
17854,158,15,311.26,2,4,4,244,Potential Loyalists
17855,667,17,208.97,1,4,5,145,Inactive
17856,121,15,1418.03,2,4,2,242,Potential Loyalists
17857,19,54,26879.04,5,3,1,531,Inactive
17858,3,197,5140.66,5,1,1,511,Inactive
17859,131,23,141.92000000000002,2,4,5,245,Potential Loyalists
17860,547,52,226.45000000000002,1,3,5,135,Inactive
17861,26,219,2097.88,4,1,1,411,Inactive
17862,325,11,330.9,1,5,4,154,Inactive
17863,31,148,3160.0,4,1,1,411,Inactive
17864,14,90,554.85,5,2,3,523,Inactive
17865,2,370,10526.32,5,1,1,511,Inactive
17866,144,9,329.65,2,5,4,254,Potential Loyalists
17867,91,68,1157.8700000000001,2,2,2,222,Inactive
17869,109,40,428.18,2,3,4,234,Potential Loyalists
17870,16,270,1865.89,5,1,2,512,Inactive
17871,206,10,155.9,1,5,5,155,Inactive
17873,82,43,1848.96,3,3,2,332,Potential Loyalists
17874,158,46,683.46,2,3,3,233,Potential Loyalists
17877,172,12,237.61,2,5,5,255,Potential Loyalists
17878,45,26,379.45,3,4,4,344,Consistent Buyers
17879,175,6,178.51999999999998,2,5,5,255,Potential Loyalists
17880,425,26,458.92,1,4,4,144,Inactive
17881,131,8,133.35000000000002,2,5,5,255,Potential Loyalists
17883,16,142,664.34,5,1,3,513,Inactive
17884,182,113,695.0699999999999,2,2,3,223,Inactive
17885,14,53,156.34,5,3,5,535,Potential Loyalists
17886,122,102,869.28,2,2,3,223,Inactive
17887,305,10,111.35,1,5,5,155,Inactive
17888,23,65,716.0,4,2,3,423,Inactive
17889,36,20,201.37,4,4,5,445,VIP
17890,324,91,586.89,1,2,3,123,Inactive
17891,163,34,203.85999999999999,2,3,5,235,Potential Loyalists
17892,58,28,244.1,3,4,5,345,Consistent Buyers
17893,227,15,107.21,1,4,5,145,Inactive
17894,73,192,1118.96,3,1,2,312,Inactive
17895,46,15,95.45,3,4,5,345,Consistent Buyers
17896,25,2,256.32,4,5,4,454,VIP
17897,174,108,541.8100000000001,2,2,3,223,Inactive
17898,87,28,152.06,3,4,5,345,Consistent Buyers
17899,279,31,154.55,1,3,5,135,Inactive
17900,308,6,112.19999999999999,1,5,5,155,Inactive
17901,60,19,110.38,3,4,5,345,Consistent Buyers
17904,23,34,181.07,4,3,5,435,Potential Loyalists
17905,72,33,798.99,3,3,3,333,Potential Loyalists
17906,189,12,72.9,2,5,5,255,Potential Loyalists
17908,698,54,232.03,1,3,5,135,Inactive
17911,11,39,366.23,5,3,4,534,Potential Loyalists
17912,312,37,310.06,1,3,4,134,Inactive
17913,1,58,408.65,5,2,4,524,Inactive
17914,182,75,329.36,2,2,4,224,Inactive
17917,47,92,335.03,3,2,4,324,Inactive
17919,2,23,1304.04,5,4,2,542,Potential Loyalists
17920,13,665,4119.5,5,1,1,511,Inactive
17921,149,142,820.23,2,1,3,213,Inactive
17923,311,1,207.50000000000003,1,5,5,155,Inactive
17924,13,31,2962.5,5,3,1,531,Inactive
17925,667,1,244.08,1,5,5,155,Inactive
17926,135,21,397.29,2,4,4,244,Potential Loyalists
17928,47,23,212.54,3,4,5,345,Consistent Buyers
17929,13,5,843.0,5,5,3,553,Consistent Buyers
17930,73,39,1740.48,3,3,2,332,Potential Loyalists
17931,135,65,408.36,2,2,4,224,Inactive
17932,6,90,1331.57,5,2,2,522,Inactive
17934,1,21,704.25,5,4,3,543,Consistent Buyers
17935,140,29,145.79,2,3,5,235,Potential Loyalists
17936,243,72,380.13,1,2,4,124,Inactive
17937,116,43,4301.22,2,3,1,231,Inactive
17939,279,12,99.14,1,5,5,155,Inactive
17940,51,18,4020.04,3,4,1,341,Inactive
17941,337,2,304.56,1,5,4,154,Inactive
17942,302,2,77.50000000000001,1,5,5,155,Inactive
17946,235,20,149.57999999999998,1,4,5,145,Inactive
17947,303,9,176.68,1,5,5,155,Inactive
17948,149,1,358.56000000000006,2,5,4,254,Potential Loyalists
17949,4,70,58510.48,5,2,1,521,Inactive
17950,74,71,482.2,3,2,4,324,Inactive
17951,41,20,1008.5400000000001,4,4,2,442,Potential Loyalists
17954,125,477,2314.13,2,1,1,211,Inactive
17955,200,19,557.3,1,4,3,143,Inactive
17956,251,1,12.75,1,5,5,155,Inactive
17957,245,31,111.68,1,3,5,135,Inactive
17958,118,7,508.4599999999999,2,5,3,253,Potential Loyalists
17960,173,26,73.78,2,4,5,245,Potential Loyalists
17961,2,249,1296.44,5,1,2,512,Inactive
17962,144,34,102.41,2,3,5,235,Potential Loyalists
17964,122,98,463.21,2,2,4,224,Inactive
17965,10,325,2599.19,5,1,1,511,Inactive
17966,34,68,1098.43,4,2,2,422,Inactive
17967,639,42,112.27,1,3,5,135,Inactive
17968,698,81,265.1,1,2,4,124,Inactive
17969,168,14,228.2,2,4,5,245,Potential Loyalists
17970,5,29,562.79,5,3,3,533,Potential Loyalists
17972,7,30,135.19,5,3,5,535,Potential Loyalists
17973,53,15,337.04,3,4,4,344,Consistent Buyers
17974,26,165,703.99,4,1,3,413,Inactive
17975,17,293,4483.26,5,1,1,511,Inactive
17976,667,57,321.79,1,2,4,124,Inactive
17977,61,21,288.14,3,4,4,344,Consistent Buyers
17978,455,12,300.91999999999996,1,5,4,154,Inactive
17979,170,138,732.41,2,1,3,213,Inactive
17980,167,30,811.45,2,3,3,233,Potential Loyalists
17984,147,48,152.68,2,3,5,235,Potential Loyalists
17985,24,21,631.35,4,4,3,443,Consistent Buyers
17986,58,1,20.8,3,5,5,355,Consistent Buyers
17987,158,13,198.57,2,5,5,255,Potential Loyalists
17988,13,38,201.12,5,3,5,535,Potential Loyalists
17990,238,29,630.84,1,3,3,133,Inactive
17991,227,5,93.35,1,5,5,155,Inactive
17994,38,79,674.89,4,2,3,423,Inactive
17995,283,2,76.1,1,5,5,155,Inactive
17997,65,164,1962.46,3,1,2,312,Inactive
17999,303,91,380.39,1,2,4,124,Inactive
18001,14,57,415.13,5,2,4,524,Inactive
18004,364,37,157.92,1,3,5,135,Inactive
18005,49,53,226.47,3,3,5,335,Potential Loyalists
18006,25,22,444.68,4,4,4,444,VIP
18008,37,30,2116.19,4,3,1,431,Inactive
18009,237,31,247.39,1,3,5,135,Inactive
18010,258,14,174.8,1,4,5,145,Inactive
18011,697,28,102.78999999999999,1,4,5,145,Inactive
18013,157,31,187.29,2,3,5,235,Potential Loyalists
18014,30,30,162.22,4,3,5,435,Potential Loyalists
18015,213,46,120.03,1,3,5,135,Inactive
18016,76,122,1477.66,3,1,2,312,Inactive
18017,83,3,523.0,3,5,3,353,Consistent Buyers
18018,109,29,122.14,2,3,5,235,Potential Loyalists
18019,53,5,38.45,3,5,5,355,Consistent Buyers
18022,244,164,612.72,1,1,3,113,Inactive
18024,65,21,389.78,3,4,4,344,Consistent Buyers
18027,305,21,115.31,1,4,5,145,Inactive
18030,44,9,230.64999999999998,4,5,5,455,VIP
18032,101,5,73.5,2,5,5,255,Potential Loyalists
18033,214,33,93.82000000000001,1,3,5,135,Inactive
18034,23,110,418.68,4,2,4,424,Inactive
18035,44,49,713.89,4,3,3,433,Potential Loyalists
18036,107,94,403.12,2,2,4,224,Inactive
18037,126,19,70.02,2,4,5,245,Potential Loyalists
18040,21,19,357.20000000000005,4,4,4,444,VIP
18041,13,458,4097.37,5,1,1,511,Inactive
18042,55,7,165.04999999999998,3,5,5,355,Consistent Buyers
18043,26,115,529.29,4,2,3,423,Inactive
18044,89,127,2088.6,2,1,1,211,Inactive
18045,47,43,178.34,3,3,5,335,Potential Loyalists
18048,205,7,172.29000000000002,1,5,5,155,Inactive
18050,361,5,74.4,1,5,5,155,Inactive
18053,72,20,300.02,3,4,4,344,Consistent Buyers
18055,41,358,6761.34,4,1,1,411,Inactive
18056,290,19,363.65,1,4,4,144,Inactive
18058,11,3,170.16,5,5,5,555,VIP
18059,25,19,306.46,4,4,4,444,VIP
18061,23,46,2119.41,4,3,1,431,Inactive
18062,175,27,720.52,2,4,3,243,Potential Loyalists
18064,135,7,814.0,2,5,3,253,Potential Loyalists
18065,88,137,2392.83,3,1,1,311,Inactive
18066,77,10,318.0,3,5,4,354,Consistent Buyers
18067,42,37,396.33,4,3,4,434,Potential Loyalists
18068,291,1,101.69999999999999,1,5,5,155,Inactive
18069,2,457,2009.24,5,1,2,512,Inactive
18071,259,25,453.0,1,4,4,144,Inactive
18072,158,18,247.44,2,4,5,245,Potential Loyalists
18073,116,72,3859.82,2,2,1,221,Inactive
18074,698,13,489.6,1,5,3,153,Inactive
18075,25,142,2611.75,4,1,1,411,Inactive
18077,33,223,2584.41,4,1,1,411,Inactive
18078,189,29,336.13,2,3,4,234,Potential Loyalists
18079,47,123,3613.15,3,1,1,311,Inactive
18080,20,2,1231.5,4,5,2,452,Potential Loyalists
18081,114,17,343.45,2,4,4,244,Potential Loyalists
18082,27,70,680.84,4,2,3,423,Inactive
18084,18,1,90.47999999999999,5,5,5,555,VIP
18085,332,29,689.95,1,3,3,133,Inactive
18086,69,7,101.34,3,5,5,355,Consistent Buyers
18087,292,2,4055.7199999999993,1,5,1,151,Inactive
18088,92,37,166.03,2,3,5,235,Potential Loyalists
18092,3,89,9068.26,5,2,1,521,Inactive
18093,33,36,2106.52,4,3,1,431,Inactive
18094,83,70,3017.3,3,2,1,321,Inactive
18095,40,21,580.0500000000001,4,4,3,443,Consistent Buyers
18096,13,196,849.06,5,1,3,513,Inactive
18097,207,106,2662.4,1,2,1,121,Inactive
18099,247,19,168.31,1,4,5,145,Inactive
18101,13,40,222.4,5,3,5,535,Potential Loyalists
18102,13,431,259657.3,5,1,1,511,Inactive
18104,303,38,754.64,1,3,3,133,Inactive
18105,303,18,113.48000000000002,1,4,5,145,Inactive
18106,331,37,421.9,1,3,4,134,Inactive
18108,256,17,271.0,1,4,4,144,Inactive
18109,5,441,8004.92,5,1,1,511,Inactive
18110,21,37,198.8,4,3,5,435,Potential Loyalists
18112,14,26,352.69,5,4,4,544,VIP
18113,547,1,76.32000000000001,1,5,5,155,Inactive
18114,292,28,220.1,1,4,5,145,Inactive
18116,236,371,1403.1100000000001,1,1,2,112,Inactive
18117,27,72,315.65,4,2,4,424,Inactive
18118,12,1263,5625.08,5,1,1,511,Inactive
18119,517,29,180.7,1,3,5,135,Inactive
18120,97,17,111.15,2,4,5,245,Potential Loyalists
18121,126,31,653.3,2,3,3,233,Potential Loyalists
18122,4,357,1793.06,5,1,2,512,Inactive
18123,26,34,574.4399999999999,4,3,3,433,Potential Loyalists
18125,61,192,1131.75,3,1,2,312,Inactive
18126,62,52,200.92000000000002,3,3,5,335,Potential Loyalists
18127,21,46,347.08,4,3,4,434,Potential Loyalists
18129,68,14,112.55000000000001,3,4,5,345,Consistent Buyers
18130,17,70,1059.39,5,2,2,522,Inactive
18133,36,1,931.4999999999999,4,5,3,453,Consistent Buyers
18135,60,20,681.9100000000001,3,4,3,343,Consistent Buyers
18136,6,38,784.33,5,3,3,533,Potential Loyalists
18138,297,8,152.65,1,5,5,155,Inactive
18139,19,159,8438.34,5,1,1,511,Inactive
18142,128,15,1019.52,2,4,2,242,Potential Loyalists
18143,118,61,1000.16,2,2,2,222,Inactive
18144,36,43,2888.75,4,3,1,431,Inactive
18145,14,221,2861.55,5,1,1,511,Inactive
18146,142,10,160.35000000000002,2,5,5,255,Potential Loyalists
18147,47,7,179.33999999999997,3,5,5,355,Consistent Buyers
18149,38,16,612.0799999999999,4,4,3,443,Consistent Buyers
18150,142,37,566.58,2,3,3,233,Potential Loyalists
18151,136,38,653.35,2,3,3,233,Potential Loyalists
18154,45,21,399.19,3,4,4,344,Consistent Buyers
18155,77,25,371.62,3,4,4,344,Consistent Buyers
18156,14,122,675.64,5,1,3,513,Inactive
18158,2,34,453.4,5,3,4,534,Potential Loyalists
18159,39,23,530.15,4,4,3,443,Consistent Buyers
18160,59,39,638.0600000000001,3,3,3,333,Potential Loyalists
18161,17,80,1618.69,5,2,2,522,Inactive
18164,303,24,399.65000000000003,1,4,4,144,Inactive
18165,179,10,302.46000000000004,2,5,4,254,Potential Loyalists
18167,25,37,1384.8600000000001,4,3,2,432,Potential Loyalists
18168,70,130,1160.04,3,1,2,312,Inactive
18169,62,9,202.65,3,5,5,355,Consistent Buyers
18170,114,38,980.31,2,3,2,232,Potential Loyalists
18171,1,54,1231.31,5,3,2,532,Potential Loyalists
18172,5,189,7561.68,5,1,1,511,Inactive
18173,69,31,2106.84,3,3,1,331,Inactive
18174,302,1,104.0,1,5,5,155,Inactive
18176,360,30,476.35,1,3,4,134,Inactive
18177,122,73,1340.8700000000001,2,2,2,222,Inactive
18178,250,97,1590.81,1,2,2,122,Inactive
18179,11,90,1793.17,5,2,2,522,Inactive
18180,2,119,1843.75,5,2,2,522,Inactive
18181,26,41,366.85,4,3,4,434,Potential Loyalists
18183,69,37,632.07,3,3,3,333,Potential Loyalists
18184,17,1,49.8,5,5,5,555,VIP
18185,251,17,304.25,1,4,4,144,Inactive
18188,17,71,2001.04,5,2,2,522,Inactive
18189,79,68,1090.24,3,2,2,322,Inactive
18190,194,15,284.46000000000004,1,4,4,144,Inactive
18191,263,7,207.79999999999998,1,5,5,155,Inactive
18192,73,45,957.97,3,3,2,332,Potential Loyalists
18193,167,16,243.76,2,4,5,245,Potential Loyalists
18194,84,7,973.8399999999999,3,5,2,352,Potential Loyalists
18196,216,139,686.63,1,1,3,113,Inactive
18198,73,159,5425.56,3,1,1,311,Inactive
18200,107,30,150.35,2,3,5,235,Potential Loyalists
18202,201,68,1396.99,1,2,2,122,Inactive
18203,218,19,160.42000000000002,1,4,5,145,Inactive
18204,73,192,1975.35,3,1,2,312,Inactive
18205,76,32,517.36,3,3,3,333,Potential Loyalists
18209,30,8,139.10000000000002,4,5,5,455,VIP
18210,11,134,2621.38,5,1,1,511,Inactive
18211,27,42,600.07,4,3,3,433,Potential Loyalists
18212,328,34,216.07,1,3,5,135,Inactive
18213,238,15,232.48000000000002,1,4,5,145,Inactive
18215,32,13,299.34000000000003,4,5,4,454,VIP
